count	term
1	비엔나소세지 135g
1	어묵 110g
1	절임고추
1	자른부추
1	진간장 4병
1	깐 멸치
1	노각 750g
1	통들깨 고명용
1	다시티백 감칠맛
1	시즈닝소스
1	돼지고기 오겹살과 삼겹살
1	한방즙 생략가능
1	비프스톡 농축액
1	오이피클 다진 것
1	딸기청
1	아마씨통깨
1	마라 페이스트
1	쌀 계량컵 기준
1	당근 5슬라이스
1	언양식 불고기
1	그외
1	레몬or라임
1	정종 or화이트와인or맛술
1	맛간장 없으면 진간장
1	돼지고기 1/2근
1	버섯 느타리
1	팽이등
1	갖은채소류 저는 옥수수
1	참치통조림 작은거
1	잡곡밥 없으시다면 불린쌀 1컵
1	베이컨 75g
1	꽃게중
1	멸치육수 3머그컵
1	삼계닭
1	황기 등 약재 팩
1	쌈추
1	콘옥수수 1작은캔
1	사과즙배즙
1	삼계탕용 생닭 1마리
1	양파 필요
1	훈제닭가슴살 3팩
1	고슬하게 지은 밥
1	돼지삶은국물
1	무 자른 것
1	소고기 or돼지고기살코기
1	감자 크기에따라
1	홍고추 생략 가능
1	​홍고추
1	생강 손톱
1	전분물 전분 1T +물
1	다진 신 김치
1	김가루 고명
1	파 수북히
1	오이절임 물
1	배 550g
1	양패
1	소금 200ml기준
1	꽃당근
1	다시마 5센치
1	밀가루 계량컵 기준
1	야채 무 당근 감자 버섯 등
1	딸기 선택
1	소주나 맛술
1	완성대접
1	봄동 6잎
1	머위대 1단
1	선드라이토마토
1	우엉 큰것
1	떡 2.5밥그릇
1	만두 1.5밥그릇
1	물 떡양의두배
1	멸치 1/2밥그릇
1	날계란
1	양배추 원하는
1	머루 엑기스
1	닭 9~10호
1	치킨스톡 1블럭
1	순두부 700g
1	저염 스팸
1	달걀 150ml
1	포도씨유 75ml
1	우유 150ml
1	핫케이크가루 500ml
1	크림치즈 200ml
1	슈가 파우더 100ml
1	물미역 1/2다발
1	불짬뽕라면
1	핫도그용 빵
1	오이피클 작은것
1	버터 작은것
1	시판 장조림
1	당근 300g
1	브라우니틀
1	버섯 우린물
1	생크림 선택
1	오뚜기 프레스코 해바라기유
1	오뚜기 크림스프
1	﻿﻿아욱
1	​연근
1	명태 작은것
1	꽈리고추청양고추
1	식초 계란세척용
1	LA 소갈비
1	물 통조림통
1	복숭아 900g
1	대관령 눈마을 황태포
1	통밀 쿠키
1	굴 大
1	스파게티면 200g
1	생새우or칵테일새우 껍질 깐
1	빨간 파프리카 작은것
1	청경채 고명용
1	다진 감자
1	다진 스팸 100g
1	크림밀락골드
1	자숙새우흰다리새우살
1	청경채 묵음
1	강황
1	명엽체
1	치즈 소봉투
1	참 취나물
1	황태 30g
1	스테이크용 소금
1	냉동 업진살
1	갈치 작은 사이즈
1	다시마 5*15cm
1	밥 2/3밥그릇
1	명란 1/
1	밀크코팅쵸코렛
1	다크커버춰쵸코렛
1	크로칸트
1	절단 생닭
1	명란젓 200g
1	새우 육수
1	물 2비율
1	식초 1.5비율
1	설탕 1.5비율
1	소금 1비율
1	굵은소금 나물데치기용
1	가루육수
1	깍두기 다진것 2밥그릇
1	다진 햄 1밥그릇
1	다진파 한줄기 이상 1밥그릇
1	조림 골뱅이
1	오징어채북어채
1	밥 4배죽
1	오트밀 4배죽
1	채수 육수
1	저염 청국장
1	순한맛 고형 카레
1	카레 분말 매운맛
1	돼지고기간것 백세주잔기준
1	양파 양파반쪽하고약간더
1	대파 2/3대
1	간장양념
1	쌀가루멥쌀
1	피칸호
1	커피빈초콜렛
1	소금뿌린 생고등어 필렛
1	가지 작은 거
1	간장 쯔유3간장 2
1	​ ​ 물
1	소고기 기름기 없는 홍두깨살
1	돼지족발한세트중
1	머우나물
1	창란젓 2/3밥그릇
1	스테이크용 소안심
1	가지 작
1	껍질콩
1	시판 스테이크소스
1	동태 10점
1	미삼
1	다진마늘 안넣으셔도 되요
1	식초 취양껏
1	무 12센티
1	유부 15장
1	허브딜
1	전복 작은걸로 12미
1	파프리카 붉은색
1	건 조개살
1	사골 스지 삶은 물 대체 가능
1	느타리버섯 생략 가능
1	썬 홍고추 생략 가능
1	목장갑
1	불린 자른 미역
1	잘익은묵은김치
1	굵은 소금 세척할때
1	일반 소금 절일때
1	채썬 무 1/2대접
1	곡물핫도그빵
1	랍스틱
1	굴소스 기호에 맞게 가감
1	어묵 50g
1	무 나박썬거
1	염장 모듬 해초
1	배추 4~5잎
1	구운마늘칩
1	자몽식초
1	무말랭이 국그릇양
1	말린고춧잎
1	PN풍년 압력솥 6~8인용 이상
1	샤르텐솔리도IH궁중팬
1	꾸노멀티미니믹서
1	껍질 완두콩
1	파프리카 엄지마디
1	건새우 많이
1	청량고추 선택사항
1	옥수수전분가루 많이
1	시판용 바베큐소스
1	토마토소스 150g 1/2병
1	반숙 달걀
1	깍두기 1/2밥그릇
1	톳 나물
1	식용유&참기름 섞어서
1	해표옹가네진간장
1	파스타용 면
1	닭날개 13개
1	파마산 치즈가루 생략가능
1	고바 멸치
1	핫케이크가루 400g
1	물엿 선택
1	닭 10호 기준
1	레몬 손질 후 약 600g
1	애호박 소 1/
1	물 부침.튀김가루분량의반보다약간많도록!
1	식용유 카놀라유 부침1장당 -1T
1	무항생제 닭
1	삼계탕용 약재
1	라면스프 취향껏
1	조개멸치 된장
1	청국장 가루
1	깐 양파
1	건 바질가루
1	시판 동치미 냉면육수
1	묵은 갓김치
1	멸치다시다티백
1	비엔나소세지 크기에따라 조절
1	참치통조림 소
1	알배추소
1	표고 가루
1	다시마 가루
1	육우 민찌
1	토마토 홀 캔
1	대파 큰 대파
1	전분물 전분0.5T+물
1	보쌈용 돼지고기
1	석류즙
1	김장김치 1컵
1	콩나물 380g
1	시판용 맛간장
1	미강유
1	무 1/6개
1	비엔나 햄
1	사리 라면
1	샤브고기
1	신문지
1	다시마디포리농축육수
1	황매실청
1	육수 다시팩+표고기둥+다시마
1	참치두부마요 샐러드
1	돈가스소스스테이크
1	건포도 or건베리류
1	강황바몬드카레
1	베트남고추페페논치노
1	땅콩 1국그릇
1	설탕흑
1	간장양조
1	밥죽
1	오징어몸
1	묵은알타리무
1	쌀뜨물 기호에 맞게 가감 1대접
1	풀치머리or다시멸치 갈치포새끼포
1	​마늘
1	명태포 or북어포
1	이탈리안양념
1	​스파게티소스
1	청하 1병
1	마른 북어채
1	가쓰오부시육수팩
1	마른다시마 작은크기로
1	휘핑용 생크림 옵션
1	밀국수
1	명절 남은 전
1	무설탕요플레
1	익은 무김치 1대접
1	배춧잎 4~5장
1	대파푸른잎
1	육전용 소고기
1	바라 깻잎 데친것 1대접
1	치킨튀김가루 듬뿍
1	절인 배추
1	건표고버섯채 2줌반
1	감자샐러드
1	허브채소
1	셜롯
1	파슬리 작은
1	두무
1	양파줍
1	옥수수분말
1	전복 작은것
1	고추가루 수북히
1	고등어 추어탕
1	레드페퍼홀
1	샐러리 6잎
1	추부깻잎
1	김치 2잎
1	무염 청국장
1	간장코지
1	조림용멸치
1	천연조미료가루
1	오이고추장아찌
1	생닭 12호
1	이탈리안허브 믹스
1	쇠고기 갈은 것
1	각종허브가루
1	아가베시럽 or꿀
1	새알만두 or두부
1	꿀 듬뿍
1	건식 멥쌀
1	스테인리스솥
1	찜그릇
1	푸주 불린것
1	돼지뒷다리살 얇아야 함
1	중
1	백미 3~4그릇
1	양조간장 1/2밥그릇
1	정제코코넛오일
1	​ 버터
1	우스터소스 3tbsp
1	케첩 5tbsp
1	버터 3tbsp
1	오징어 중 사이즈
1	쏭쏭 썬 부추
1	유자 즙
1	블루베리 + 복분자
1	소시지 긴거
1	세멸치
1	아로니아 냉동
1	레몬 껍질깐
1	시판용누룽지 70g
1	사골국물 1.2L
1	무우 1/2뼘
1	창 참기름
1	전분물 물과녹말가루 1:
1	디핑소스
1	시판 롤 유부
1	버섯 원하는버섯으로
1	페퍼론치노 먹을
1	긴 사이즈 유부
1	재래김 8장
1	참깨 야채
1	소고기 불고기샤브샤브용
1	참가자미 대
1	미역 1대접
1	물 5대접
1	청포도청청포도
1	탄산수 350ml 1병
1	거봉 청포도 청이 없으면 워터팝 청포도로
1	탈리아텔리
1	우리콩된장
1	크레미맛살
1	레몬술
1	돼지등뼈 2500g
1	우거지얼갈이배추
1	탕용 들깨가루
1	닭다리살 북채닭다리살
1	국간장 어간장
1	기타 해물
1	요리 어묵
1	시판용 칼국수
1	배추김치 가득
1	밀가루튀김가루
1	양배추 컵
1	양배추 채 썬
1	가시오가피 순
1	건포도 기호에맞게
1	돼지고기 수육용 삼겹살
1	냄새잡는 한약재 없어도됨
1	늙은호박 껍질벗긴
1	토마토 주먹크기
1	오리 가슴살
1	동태포 700g
1	위생비닐팩
1	청국장 짜지않은것
1	튀김기름 컵
1	로메인상추 자른 것
1	파슬리 잎 장식용
1	드라이 머스타드
1	타임 가루
1	코셔소금
1	맛소금 밑간
1	진간장 56g
1	물엿 120g
1	꿀 72g
1	고추기름 12g
1	고운고추가루 28g
1	케찹 크게 40g
1	짜장가루 30g
1	소고기설도
1	배즙 건더기까지사용
1	올리고당 설탕사용가능
1	다진파흰부분
1	파인애플통조림 생략가능
1	불고추
1	올리고당 설탕
1	참외국물
1	얼갈이속
1	생수 2리터 2병
1	손질한 가리비
1	채썬 호박
1	식용색소 선택사항
1	김치 참치와 동량
1	생강소스가루나 즙
1	스키피땅콩버터
1	삶은게란
1	쑥갓 1잎
1	동치미무 작은거
1	도톰한 어묵꼬치
1	표고버섯소금
1	여린쑥
1	물 or쌀뜨물
1	동죽조개 or바지락 20~30개
1	포션가염 버터
1	자숙 골뱅이
1	춘장 200g
1	버섯 옵션
1	불린쌀 종이컵 약1컵
1	달래 2T
1	망고 주스
1	간장 3분의1컵
1	다진마늘 통마늘도ok
1	커피 생략가능
1	자른 건미역 크게
1	문어 잘게 썬
1	생강술 or생강가루
1	밀가루 + 부침가루 반반
1	쌀 불리기전의 양
1	소금 소량 1/3~
1	시판 감자수제비
1	골뱅이大
1	유기농 한우등심
1	닭 6호닭
1	전복 12cm
1	삼계탕재료 국물용팩
1	들통
1	메밀나물순
1	파스타면 삶은물
1	부침가루 1비율
1	카레가루 1비율
1	백도 요거트
1	왕 각 얼음
1	시나몬파우더 생략가능
1	돼지 족발
1	대패삼겹살 or돼지고기
1	말린 표고버섯 나물
1	청포묵 380g
1	완두콩캔
1	분말짜장
1	김치 200g 1접시
1	멸치다시육수 600ml
1	김치국물 깍두기국물
1	대파 큰거 흰부분
1	무 편썰기
1	열무 1단
1	다진 생강생강즙
1	엠에스지
1	떠먹는 플레인 요구르트
1	레드커리페이스트
1	황태 찢은 것
1	소금 입맛에따라
1	새우 12미
1	나무꽂이
1	붉은대게살
1	당근 4cm 2마디
1	후추 5바퀴
1	자숙골뱅이
1	베이컨 길이가 짧아요
1	쌀뜬물 2머그컵
1	감자 남자주먹 만한거
1	부침용기름
1	씨겨자 or허니머스타드
1	계란후라이팬
1	햅
1	건다시마 손바닥 크기
1	너구리 매운맛
1	냉동관자
1	다시다 가루
1	무 채친것
1	감자 254g
1	청양고추 12g
1	홍고추 15g
1	돼지갈비 600g
1	​한방재료
1	다시마물 2소주잔
1	설탕 0.5소주잔
1	당면 먹을
1	사골육수 시판
1	공병500ml
1	횟감용 생연어
1	부탄가스
1	랩 or비닐
1	고등어 중
1	아카시아 벌꿀
1	눅진김
1	밤 깐것
1	식용유 2+
1	중간입자 고춧가루 3~4g
1	매실액기스 10g
1	물엿 30g
1	마요네즈 15~20g
1	표고버섯 小
1	어린열무
1	소고기 꽃등심 부위
1	로즈마리 잎사귀
1	마늘잎
1	곱게 갈은깨
1	마요네즈 수북
1	유정란 달걀
1	아가베시럽 이나 꿀
1	닭가슴살 육수
1	길쭉이 호박
1	작은 청양고추
1	밀가루 252g 1-
1	베이킹파우더 3-
1	설탕 1테이블스푼
1	우유 295g 1-
1	녹인버터 3테이블스푼
1	팬에 바를 버터
1	액상조미료
1	도토리묵 570g
1	김 도시락용 크기
1	숙성치즈
1	양파 분말
1	산들애국내산한우
1	참기름 + 기름
1	고춧가루 300ml
1	마트파는 사골국물
1	깬 새우
1	간장 재료잠길
1	종이타월
1	콘 옥수수 170g
1	모둠알
1	닭 약2.5키로
1	구기자 생략가능
1	말린 엄나무
1	뽕나무 생략가능
1	녹색채소 초록피망 오이
1	붉은색채소 당근 빨간피망
1	꿀식초소스
1	얇게 썬 돼지고기
1	물엿 2바퀴
1	다시마 육수나 쌀뜨물
1	버터 크게 1덩어리
1	루꼴라 페이스트
1	채 썬 청양고추
1	채 썬 홍고추
1	채 썬 쪽파
1	애호박 약5cm
1	후춧가루 뿌리기 3번
1	고기 삶는 티백
1	우유 리챔반캔
1	배추김치 송송 썬 것
1	부침가루 부침가루1/2:튀김가루 1/2
1	오일 식용유 김치전 1장
1	부추썬것
1	초기 쌀가루
1	백태흰 콩
1	김치 큰것
1	맛실
1	중화면 5개
1	배즙 국물만
1	탄산수 작은것
1	찹쌀 4컵
1	가시오가피 순 삶은거
1	다진 파 t
1	시나몬가루 선택
1	새송이버섯 작은 것 큰것1개
1	쌀뜬물 3.4리터
1	짜장파우더
1	물 넣어도 되고 안 넣어도 됩니다
1	망고잼
1	백설식빵믹스
1	깐녹두
1	쌀 한줌 쌀가루
1	생강가루나 생강즙
1	소금 입맛에 따라
1	맛선생
1	아귀 1마리 800g
1	다마리간장
1	해바라기씨 등
1	청랑고추
1	풀치
1	파래 180g 3덩어리
1	건 꼴뚜기
1	손질된 고구마줄기
1	김치 잘게 썬 1/
1	식빵 10쪽
1	홀그레인머스터드 생략가능
1	계란 옵션
1	코다리중
1	무청 집에 있는대로
1	망고 콩포트
1	참치캔 선택
1	냉동대패삼겹살 3/4냉면기
1	쌀뜨물 종이컵 5컵
1	불린 호박
1	가느다란 대파
1	한우 육회용 소고기
1	면삶기솥
1	비빔면대접
1	끓인사골육수
1	돼지고기 삼겹살부분
1	허브월계수
1	왕새우 15마리
1	배부른 고추장
1	울금가루 생략가능
1	삼겹살 or2줄
1	물 2400CC
1	동태 포뜬것
1	쑥갓 옵션
1	김 구워서 판매되는 김
1	김조미김
1	멸치육수 2~3그릇
1	무 흰쪽 작은것
1	말린 파 뿌리 생략가능
1	닭다리 15개
1	조림 진간장
1	애호박 썬 것
1	멸치무말랭이다시마육수팩
1	포장된 가래떡
1	오이 30g
1	불린 팥
1	돼지고기 구이용 목살
1	맛술 고기밑간
1	굴소스 고기밑간
1	대파 큰종이컵
1	쪽파 작은종이컵
1	올리브유 작은종이컵
1	소고기살코기
1	와인맛술
1	무뼈 하림닭발
1	생강가루나생강고추가루
1	치킨윙
1	바비큐 솔트
1	깻잎 약40장 5묶음
1	참치간장
1	쪽파 50g
1	톳 5~10가닥
1	표고버섯 꼬다리
1	다시다 선택
1	​순대
1	야끼소바소스
1	가쓰오브시
1	번데기통조림 한캔
1	밀떡볶이 떡 400g
1	땅콩기름
1	한돈 등심
1	숙주 1~2접시
1	산적
1	대추달인물
1	소금 1/3-
1	하림 닭볶음탕용 닭
1	하림 닭다리
1	찬밥 듬뿍
1	게장 간장
1	고추 기호에따라서
1	판체타
1	토마토 켄
1	볼로네제 소스
1	돼지고기등심 300g
1	미트해머
1	삶은 면
1	해산물 원하는
1	국간장 대체가능
1	올리브 선택
1	부산꼬치 어묵
1	육수팩 해물
1	편마늘 여러개
1	닭 1키로 내외
1	삼계 한방재료 35g
1	마늘 15개
1	고운들깨가루 180ml
1	찹쌀가루 80ml
1	참기름 큰술
1	레드와인식초
1	당근 2cm 길이로
1	묵은김장김치
1	시중사골육수
1	물 자작할
1	돼지고기삼겹살 목살 앞다리살
1	시판 소갈비양념
1	양파볶음 잔반찬
1	돼지등심느타리파프리카볶음
1	참치 120g
1	매생이 1덩어리
1	깻잎기름
1	먹고 남은 돼지고기 수육
1	연근 작은사이즈
1	저염식 소금
1	판젤라틴 1.5g
1	멀티큐브
1	엿기름 1회분
1	밥 1밥그릇
1	배추 속배기
1	파프리카 링
1	관자살
1	단풍콩잎 2묶음
1	다진 매운고추
1	수제 어묵
1	녹차 가나슈
1	냉동 호박
1	토마토 미트소스
1	쇠고기양지국거리
1	무우 400g
1	다진마늘 18g
1	국간장 11g
1	고기볶아줄기름
1	청양고추다진소스
1	절인 오이
1	절인 무
1	혼합후추
1	허브시즈닝
1	소금 평평하게
1	식용유 1.8L 2/3병 1.2l
1	멸치+다시마 육수
1	땡초 고춧가루
1	저염 명란젓갈
1	오모리김치찌개라면
1	비엔나소세지 물
1	다진 개조갯살
1	쌈채소 15잎
1	양파 중간거 100g
1	식용유 10g 고기 기름기가 적을때
1	미림 4g
1	설탕 2~3g
1	맛소금 0.5g
1	고추가루 10g
1	설탕 10g 양파 안썻으면 1스푼 추가
1	굴소스 7~8g
1	햄버거스테이크
1	양송이큰것
1	자숙 우렁살
1	파 손가락한마디
1	다시마 15cm
1	색소 소량
1	물 200cc잔
1	새송이버섯 큰크기
1	양파파우더
1	꼬치전
1	다시마 10 * 10cm
1	타마린소스
1	된장 짠 정도에 따라 가감
1	파인애플 원형 슬라이스
1	피망 or풋고추
1	설탕 흑설탕
1	데친 포항초시금치
1	참치액 가감
1	작년김장 김치
1	묵은파김치 있으면
1	토마토페이스트 크게
1	양파 작은크기로
1	꿀 or물엿
1	목전지살
1	요리당올리고당
1	새우.표고.다시마가루
1	달래 70g 1묶음
1	메추리알 20알
1	새우왕만두
1	카레가루 1인분
1	냉동돈가스
1	식용유 돈가스가잠길
1	와사비 기호에따라 조절가능
1	고추기름 식용유
1	냉동 미니 돈까스
1	깍둑썬 무
1	속배기 배추 1kg
1	상황버섯차
1	고형다시
1	생수 1/2머그컵
1	말린표고버섯 생것도좋음
1	부춧가루
1	말린새우육수
1	다시멸치 일반멸치가능
1	매운고추 홍
1	둥근베이컨
1	마요네즈 가득
1	간멸치가루
1	참치 찌개용
1	맑은물
1	소고기 사태700g +우둔600g
1	엔초비
1	청양고추 or피망
1	묻힘용 밀가루
1	한돈 삼겹살 보쌈용
1	건크랜베리 25g
1	슬라이스아몬드 25g
1	무 손가락 크기
1	전골뚝배기
1	토마토소스 170g
1	마른미역 한줌
1	곰피 1묶음
1	마른김 돌김
1	물 고추가루
1	묵은지 1/4포기 기준
1	배 중간것
1	꿀 or설탕
1	냉동혼합야채
1	따끈한 물
1	대구포나 명태포 큰 것
1	냉장고속나물
1	만능 고추장
1	만능고추장
1	깐 녹두
1	빨대
1	짬뽕소스
1	냉동 중화면
1	대파 고추양
1	소갈비양념
1	정통부대찌개양념
1	소금코지
1	오므라이스소스
1	찐 꽃빵
1	고수 잘게 썬
1	할라피뇨 옵션
1	궁채 1뭉치
1	커피 들깨가루 3술
1	떡볶이떡 15줄
1	당근中 50g
1	초록색파프리카中 30g
1	빨강파프리카中
1	홍차
1	시판 흑당 시럽
1	냉동머위순
1	무우 0.5cm편으로썬
1	통조림햄 리챔
